"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PF3D7_0605800","PF3D7_0605800.1","228","Plasmodium falciparum 3D7","Pf3D7_06_v3:237,355..246,015(-)","PF3D7_0605800","10","N/A","N/A","GO:0005524;GO:0046872","ATP binding;metal ion binding","N/A","N/A","GO:0030870;GO:0000794;GO:0005634;GO:0035861","Mre11 complex;condensed nuclear chromosome;nucleus;site of double-strand break","GO:0051880;GO:0004017;GO:0003690;GO:0003691;GO:0005515;GO:0000014;GO:0043047","G-quadruplex DNA binding;adenylate kinase activity;double-stranded DNA binding;double-stranded telomeric DNA binding;protein binding;single-stranded DNA endodeoxyribonuclease activity;single-stranded telomeric DNA binding","GO:0032508;GO:0070192;GO:0006302;GO:0090305;GO:0016233;GO:0000722;GO:0007004","DNA duplex unwinding;chromosome organization involved in meiotic cell cycle;double-strand break repair;nucleic acid phosphodiester bond hydrolysis;telomere capping;telomere maintenance via recombination;telomere maintenance via telomerase","N/A","N/A"
"PF3D7_0607700","PF3D7_0607700.1","147","Plasmodium falciparum 3D7","Pf3D7_06_v3:319,519..329,442(+)","PF3D7_0607700","10","GO:0005581;GO:0005737;GO:0005576","collagen trimer;cytoplasm;extracellular region","GO:0005201","extracellular matrix structural constituent","GO:0007155;GO:0006817","cell adhesion;phosphate ion transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0612700","PF3D7_0612700.1","1280","Plasmodium falciparum 3D7","Pf3D7_06_v3:525,736..527,850(-)","PF3D7_0612700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0046658;GO:0045177;GO:0009986;GO:0020008;GO:0020004","anchored component of plasma membrane;apical part of cell;cell surface;rhoptry;symbiont-containing vacuolar space","GO:0005515","protein binding","GO:0044409","entry into host","N/A","N/A"
"PF3D7_0612800","PF3D7_0612800.1","1240","Plasmodium falciparum 3D7","Pf3D7_06_v3:527,873..529,438(-)","PF3D7_0612800","10","GO:0009986;GO:0005886","cell surface;plasma membrane","N/A","N/A","N/A","N/A","GO:0046658;GO:0009986","anchored component of plasma membrane;cell surface","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0613000","PF3D7_0613000.1","1555","Plasmodium falciparum 3D7","Pf3D7_06_v3:533,673..535,898(-)","PF3D7_0613000","10","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0613000","PF3D7_0613000.2","1555","Plasmodium falciparum 3D7","Pf3D7_06_v3:533,673..535,898(-)","PF3D7_0613000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0613000","PF3D7_0613000.3","1555","Plasmodium falciparum 3D7","Pf3D7_06_v3:533,673..535,898(-)","PF3D7_0613000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0613400","PF3D7_0613400.1","1490","Plasmodium falciparum 3D7","Pf3D7_06_v3:546,920..548,162(+)","PF3D7_0613400","10","GO:0005840","ribosome","GO:0003735","structural constituent of ribosome","GO:0006412","translation","GO:0020011;GO:0005840","apicoplast;ribosome","GO:0008097;GO:0003735","5S rRNA binding;structural constituent of ribosome","GO:0042254","ribosome biogenesis","N/A","N/A"
"PF3D7_0618900","PF3D7_0618900.1","906","Plasmodium falciparum 3D7","Pf3D7_06_v3:784,019..788,588(+)","PF3D7_0618900","10","GO:0016021","integral component of membrane","GO:0017176","phosphatidylinositol N-acetylglucosaminyltransferase activity","GO:0006506","GPI anchor biosynthetic process","GO:0000506","glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex","GO:0017176","phosphatidylinositol N-acetylglucosaminyltransferase activity","GO:0006506","GPI anchor biosynthetic process","2.4.1.198 (Phosphatidylinositol N-acetylglucosaminyltransferase)","2.4.1.198 (Phosphatidylinositol N-acetylglucosaminyltransferase)"
"PF3D7_0618900","PF3D7_0618900.2","906","Plasmodium falciparum 3D7","Pf3D7_06_v3:784,019..788,588(+)","PF3D7_0618900","10","GO:0016021","integral component of membrane","GO:0017176","phosphatidylinositol N-acetylglucosaminyltransferase activity","GO:0006506","GPI anchor biosynthetic process","GO:0000506","glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex","N/A","N/A","N/A","N/A","2.4.1.198 (Phosphatidylinositol N-acetylglucosaminyltransferase)","2.4.1.198 (Phosphatidylinositol N-acetylglucosaminyltransferase)"
"PF3D7_0619000","PF3D7_0619000.1","345","Plasmodium falciparum 3D7","Pf3D7_06_v3:788,061..796,075(-)","PF3D7_0619000","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0036020;GO:0016021","endolysosome membrane;integral component of membrane","N/A","N/A","GO:0016197;GO:0008333;GO:1901096","endosomal transport;endosome to lysosome transport;regulation of autophagosome maturation","N/A","N/A"
"PF3D7_0619000","PF3D7_0619000.2","345","Plasmodium falciparum 3D7","Pf3D7_06_v3:788,061..796,075(-)","PF3D7_0619000","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0036020;GO:0016021","endolysosome membrane;integral component of membrane","N/A","N/A","GO:0016197;GO:0008333;GO:1901096","endosomal transport;endosome to lysosome transport;regulation of autophagosome maturation","N/A","N/A"
"PF3D7_0621200","PF3D7_0621200.1","1399","Plasmodium falciparum 3D7","Pf3D7_06_v3:871,089..873,059(-)","PF3D7_0621200","10","N/A","N/A","GO:0003824;GO:0036381","catalytic activity;pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity","GO:0042823;GO:0042819","pyridoxal phosphate biosynthetic process;vitamin B6 biosynthetic process","GO:0005829;GO:1903561;GO:0005634","cytosol;extracellular vesicle;nucleus","GO:0016843;GO:0003824;GO:0004359;GO:0042802","amine-lyase activity;catalytic activity;glutaminase activity;identical protein binding","GO:0006520;GO:0042823;GO:0008615;GO:0000304;GO:0042819","cellular amino acid metabolic process;pyridoxal phosphate biosynthetic process;pyridoxine biosynthetic process;response to singlet oxygen;vitamin B6 biosynthetic process","4.3.3.6 (Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing))","4.3.3.6 (Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing))"
"PF3D7_0625000","PF3D7_0625000.1","1139","Plasmodium falciparum 3D7","Pf3D7_06_v3:1,019,648..1,022,452(+)","PF3D7_0625000","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0030173;GO:0030176;GO:0005887","integral component of Golgi membrane;integral component of endoplasmic reticulum membrane;integral component of plasma membrane","GO:0047493;GO:0033188","ceramide cholinephosphotransferase activity;sphingomyelin synthase activity","GO:0046513","ceramide biosynthetic process","2.7.8.27 (Sphingomyelin synthase)","2.7.8.27 (Sphingomyelin synthase)"
"PF3D7_0625000","PF3D7_0625000.2","1139","Plasmodium falciparum 3D7","Pf3D7_06_v3:1,019,648..1,022,452(+)","PF3D7_0625000","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0030173;GO:0030176;GO:0005887","integral component of Golgi membrane;integral component of endoplasmic reticulum membrane;integral component of plasma membrane","GO:0047493;GO:0033188","ceramide cholinephosphotransferase activity;sphingomyelin synthase activity","GO:0046513","ceramide biosynthetic process","2.7.8.27 (Sphingomyelin synthase)","2.7.8.27 (Sphingomyelin synthase)"
"PF3D7_0628100","PF3D7_0628100.1","1","Plasmodium falciparum 3D7","Pf3D7_06_v3:1,122,322..1,154,481(-)","PF3D7_0628100","10","GO:0016021","integral component of membrane","GO:0005515;GO:0004842","protein binding;ubiquitin-protein transferase activity","N/A","N/A","N/A","N/A","GO:0061630","ubiquitin protein ligase activity","N/A","N/A","6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)","6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)"
"PF3D7_0628300","PF3D7_0628300.1","1203","Plasmodium falciparum 3D7","Pf3D7_06_v3:1,169,270..1,174,371(-)","PF3D7_0628300","10","GO:0016021;GO:0016020","integral component of membrane;membrane","GO:0004142;GO:0004307;GO:0016780","diacylglycerol cholinephosphotransferase activity;ethanolaminephosphotransferase activity;phosphotransferase activity, for other substituted phosphate groups","GO:0008654","phospholipid biosynthetic process","GO:0005783","endoplasmic reticulum","GO:0003723;GO:0005515","RNA binding;protein binding","N/A","N/A","2.7.8.1 (Ethanolaminephosphotransferase);2.7.8.2 (Diacylglycerol cholinephosphotransferase)","2.7.8.1 (Ethanolaminephosphotransferase);2.7.8.2 (Diacylglycerol cholinephosphotransferase);2.7.8.8 (CDP-diacylglycerol--serine O-phosphatidyltransferase)"
"PF3D7_0629700","PF3D7_0629700.1","14","Plasmodium falciparum 3D7","Pf3D7_06_v3:1,221,309..1,243,267(+)","PF3D7_0629700","10","N/A","N/A","GO:0046872;GO:0005515","metal ion binding;protein binding","N/A","N/A","GO:0035097;GO:0005634","histone methyltransferase complex;nucleus","GO:0042800;GO:0005515;GO:0019904","histone methyltransferase activity (H3-K4 specific);protein binding;protein domain specific binding","GO:0051568;GO:0045893","histone H3-K4 methylation;positive regulation of transcription, DNA-templated","2.1.1.43 (Transferred entry: 2.1.1.354)","N/A"
"PF3D7_0705100","PF3D7_0705100.1","699","Plasmodium falciparum 3D7","Pf3D7_07_v3:251,976..255,484(+)","PF3D7_0705100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0720800","PF3D7_0720800.1","1507","Plasmodium falciparum 3D7","Pf3D7_07_v3:899,525..901,353(+)","PF3D7_0720800","10","N/A","N/A","GO:0035529;GO:0036218;GO:0046872;GO:0047429;GO:0000166","NADH pyrophosphatase activity;dTTP diphosphatase activity;metal ion binding;nucleoside-triphosphate diphosphatase activity;nucleotide binding","GO:0009204;GO:0009143;GO:0009117","deoxyribonucleoside triphosphate catabolic process;nucleoside triphosphate catabolic process;nucleotide metabolic process","GO:0005737","cytoplasm","GO:0047429","nucleoside-triphosphate diphosphatase activity","GO:0009143","nucleoside triphosphate catabolic process","3.6.1.66 (XTP/dITP diphosphatase);3.6.1.9 (Nucleotide diphosphatase)","3.6.1.15 (Nucleoside-triphosphate phosphatase);3.6.1.19 (Transferred entry: 3.6.1.9);3.6.1.66 (XTP/dITP diphosphatase);3.6.1.9 (Nucleotide diphosphatase)"
"PF3D7_0728400","PF3D7_0728400.1","1552","Plasmodium falciparum 3D7","Pf3D7_07_v3:1,214,862..1,215,834(+)","PF3D7_0728400","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0729600","PF3D7_0729600.1","1532","Plasmodium falciparum 3D7","Pf3D7_07_v3:1,258,496..1,260,113(+)","PF3D7_0729600","10","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0730800","PF3D7_0730800.1","1417","Plasmodium falciparum 3D7","Pf3D7_07_v3:1,320,155..1,323,192(+)","PF3D7_0730800","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0043657","host cell","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0732600","PF3D7_0732600.1","1587","Plasmodium falciparum 3D7","Pf3D7_07_v3:1,406,853..1,407,065(+)","PF3D7_0732600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0810900","PF3D7_0810900.1","1556","Plasmodium falciparum 3D7","Pf3D7_08_v3:550,902..553,375(-)","PF3D7_0810900","10","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0810900","PF3D7_0810900.2","1556","Plasmodium falciparum 3D7","Pf3D7_08_v3:550,902..553,375(-)","PF3D7_0810900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0812700","PF3D7_0812700.1","1471","Plasmodium falciparum 3D7","Pf3D7_08_v3:633,221..635,112(+)","PF3D7_0812700","10","GO:0005685;GO:0071004;GO:0000243;GO:0005634","U1 snRNP;U2-type prespliceosome;commitment complex;nucleus","GO:0030619;GO:0003729;GO:0003676;GO:0008270","U1 snRNA binding;mRNA binding;nucleic acid binding;zinc ion binding","GO:0000398;GO:0000387","mRNA splicing, via spliceosome;spliceosomal snRNP assembly","GO:0005685","U1 snRNP","GO:0003723;GO:0030627","RNA binding;pre-mRNA 5'-splice site binding","GO:0000395;GO:0000398","mRNA 5'-splice site recognition;mRNA splicing, via spliceosome","N/A","N/A"
"PF3D7_0814900","PF3D7_0814900.1","1508","Plasmodium falciparum 3D7","Pf3D7_08_v3:707,792..709,223(+)","PF3D7_0814900","10","N/A","N/A","GO:0046872;GO:0004784","metal ion binding;superoxide dismutase activity","GO:0055114;GO:0006801","oxidation-reduction process;superoxide metabolic process","GO:0005829","cytosol","GO:0005515;GO:0004784","protein binding;superoxide dismutase activity","GO:0006979;GO:0006801","response to oxidative stress;superoxide metabolic process","1.15.1.1 (Superoxide dismutase)","1.15.1.1 (Superoxide dismutase)"
"PF3D7_0820000","PF3D7_0820000.1","267","Plasmodium falciparum 3D7","Pf3D7_08_v3:900,195..908,628(-)","PF3D7_0820000","10","N/A","N/A","GO:0005524;GO:0003677","ATP binding;DNA binding","N/A","N/A","GO:0000812;GO:0005737;GO:0016020;GO:0005634","Swr1 complex;cytoplasm;membrane;nucleus","GO:0005524;GO:0016887;GO:0004386;GO:0042393;GO:0003713","ATP binding;ATP hydrolysis activity;helicase activity;histone binding;transcription coactivator activity","GO:0043044;GO:0006338;GO:0016458;GO:0043486","ATP-dependent chromatin remodeling;chromatin remodeling;gene silencing;histone exchange","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase);3.6.-.- (Acting on acid anhydrides.);3.6.4.- (Acting on ATP; involved in cellular and subcellular movement.)"
"PF3D7_0824600","PF3D7_0824600.1","1448","Plasmodium falciparum 3D7","Pf3D7_08_v3:1,068,408..1,070,384(+)","PF3D7_0824600","10","GO:0005737;GO:0005758","cytoplasm;mitochondrial intermembrane space","GO:0051537;GO:0051539;GO:0009055;GO:0051536;GO:0046872","2 iron, 2 sulfur cluster binding;4 iron, 4 sulfur cluster binding;electron transfer activity;iron-sulfur cluster binding;metal ion binding","GO:0016226","iron-sulfur cluster assembly","GO:0005737","cytoplasm","N/A","N/A","GO:0016226","iron-sulfur cluster assembly","N/A","N/A"
"PF3D7_0828700","PF3D7_0828700.1","673","Plasmodium falciparum 3D7","Pf3D7_08_v3:1,232,769..1,236,746(+)","PF3D7_0828700","10","GO:0005930","axoneme","N/A","N/A","GO:0003341;GO:0036159","cilium movement;inner dynein arm assembly","GO:0005930;GO:0005737","axoneme;cytoplasm","N/A","N/A","GO:0003341;GO:0060285;GO:0036159","cilium movement;cilium-dependent cell motility;inner dynein arm assembly","N/A","N/A"
"PF3D7_0832200","PF3D7_0832200.1","1418","Plasmodium falciparum 3D7","Pf3D7_08_v3:1,391,454..1,394,200(+)","PF3D7_0832200","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0044164","host cell cytosol","N/A","N/A","N/A","N/A","N/A","4.1.1.50 (Adenosylmethionine decarboxylase)"
"PF3D7_0832200","PF3D7_0832200.2","1418","Plasmodium falciparum 3D7","Pf3D7_08_v3:1,391,454..1,394,200(+)","PF3D7_0832200","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0043657","host cell","N/A","N/A","N/A","N/A","N/A","4.1.1.50 (Adenosylmethionine decarboxylase)"
"PF3D7_0901200","PF3D7_0901200.1","1588","Plasmodium falciparum 3D7","Pf3D7_09_v3:64,216..64,428(-)","PF3D7_0901200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0902600","PF3D7_0902600.1","999","Plasmodium falciparum 3D7","Pf3D7_09_v3:113,409..115,549(-)","PF3D7_0902600","10","GO:0016021","integral component of membrane","GO:0005524;GO:0004672","ATP binding;protein kinase activity","GO:0006468","protein phosphorylation","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0004674","protein serine/threonine kinase activity","GO:0035556;GO:0006468","intracellular signal transduction;protein phosphorylation","2.7.11.1 (Non-specific serine/threonine protein kinase)","2.7.10.- (Protein-tyrosine kinases.);2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PF3D7_0903600","PF3D7_0903600.1","886","Plasmodium falciparum 3D7","Pf3D7_09_v3:168,458..173,493(+)","PF3D7_0903600","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020009","microneme","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0905700","PF3D7_0905700.1","1347","Plasmodium falciparum 3D7","Pf3D7_09_v3:283,888..287,290(-)","PF3D7_0905700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0000153;GO:0005829","cytoplasmic ubiquitin ligase complex;cytosol","GO:0019776","Atg8 ligase activity","GO:0000045;GO:0000422;GO:0044804","autophagosome assembly;autophagy of mitochondrion;autophagy of nucleus","N/A","N/A"
"PF3D7_0905700","PF3D7_0905700.2","1347","Plasmodium falciparum 3D7","Pf3D7_09_v3:283,888..287,290(-)","PF3D7_0905700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0000153;GO:0005829","cytoplasmic ubiquitin ligase complex;cytosol","GO:0019776;GO:0005515","Atg8 ligase activity;protein binding","GO:0000045;GO:0000422;GO:0044804","autophagosome assembly;autophagy of mitochondrion;autophagy of nucleus","N/A","N/A"
"PF3D7_0905700","PF3D7_0905700.3","1347","Plasmodium falciparum 3D7","Pf3D7_09_v3:283,888..287,290(-)","PF3D7_0905700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0000153;GO:0005829","cytoplasmic ubiquitin ligase complex;cytosol","GO:0019776","Atg8 ligase activity","GO:0000045;GO:0000422;GO:0044804","autophagosome assembly;autophagy of mitochondrion;autophagy of nucleus","N/A","N/A"
"PF3D7_0908300","PF3D7_0908300.1","1390","Plasmodium falciparum 3D7","Pf3D7_09_v3:383,132..386,854(-)","PF3D7_0908300","10","GO:0016021;GO:0005886","integral component of membrane;plasma membrane","GO:0005524;GO:0005216","ATP binding;ion channel activity","GO:0006811","ion transport","GO:0020011","apicoplast","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0908300","PF3D7_0908300.2","1390","Plasmodium falciparum 3D7","Pf3D7_09_v3:383,132..386,854(-)","PF3D7_0908300","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020011","apicoplast","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0911500","PF3D7_0911500.1","1520","Plasmodium falciparum 3D7","Pf3D7_09_v3:526,449..528,094(-)","PF3D7_0911500","10","GO:0005882","intermediate filament","GO:0005198","structural molecule activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0911500","PF3D7_0911500.2","1520","Plasmodium falciparum 3D7","Pf3D7_09_v3:526,449..528,094(-)","PF3D7_0911500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0911700","PF3D7_0911700.1","653","Plasmodium falciparum 3D7","Pf3D7_09_v3:532,079..535,972(+)","PF3D7_0911700","10","GO:0005743","mitochondrial inner membrane","GO:0005525;GO:0003924","GTP binding;GTPase activity","GO:0006412","translation","GO:0020011","apicoplast","N/A","N/A","N/A","N/A","N/A","2.1.1.329 (Demethylphylloquinol methyltransferase)"
"PF3D7_0914300","PF3D7_0914300.1","865","Plasmodium falciparum 3D7","Pf3D7_09_v3:612,976..615,740(-)","PF3D7_0914300","10","GO:0005759;GO:0005634","mitochondrial matrix;nucleus","GO:0052906;GO:0009019","tRNA (guanine(37)-N(1))-methyltransferase activity;tRNA (guanine-N1-)-methyltransferase activity","GO:0030488","tRNA methylation","GO:0020011;GO:0005737","apicoplast;cytoplasm","GO:0009019;GO:0008175","tRNA (guanine-N1-)-methyltransferase activity;tRNA methyltransferase activity","GO:0002939;GO:0030488","tRNA N1-guanine methylation;tRNA methylation","2.1.1.- (Methyltransferases.);2.1.1.228 (tRNA (guanine(37)-N(1))-methyltransferase)","2.1.1.228 (tRNA (guanine(37)-N(1))-methyltransferase);2.5.1.114 (tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase)"
"PF3D7_0918200","PF3D7_0918200.1","1350","Plasmodium falciparum 3D7","Pf3D7_09_v3:748,534..750,334(-)","PF3D7_0918200","10","GO:0005840","ribosome","GO:0003735","structural constituent of ribosome","GO:0006412","translation","GO:0020011","apicoplast","GO:0003735","structural constituent of ribosome","N/A","N/A","N/A","N/A"
"PF3D7_0921000","PF3D7_0921000.1","1533","Plasmodium falciparum 3D7","Pf3D7_09_v3:857,262..859,606(-)","PF3D7_0921000","10","N/A","N/A","GO:0005524;GO:0016746","ATP binding;acyltransferase activity","N/A","N/A","N/A","N/A","GO:0061631","ubiquitin conjugating enzyme activity","GO:0000209;GO:0006511","protein polyubiquitination;ubiquitin-dependent protein catabolic process","2.3.2.2 (Gamma-glutamyltransferase);2.3.2.23 (E2 ubiquitin-conjugating enzyme)","2.3.2.2 (Gamma-glutamyltransferase);2.3.2.23 (E2 ubiquitin-conjugating enzyme);2.7.7.7 (DNA-directed DNA polymerase);6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)"
