"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PF3D7_0107500","PF3D7_0107500.1","991","Plasmodium falciparum 3D7","Pf3D7_01_v3:303,437..311,928(-)","PF3D7_0107500","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0016021;GO:0016020;GO:0005886","integral component of membrane;membrane;plasma membrane","N/A","N/A","GO:0055088;GO:0042493;GO:0009410","lipid homeostasis;response to drug;response to xenobiotic stimulus","N/A","N/A"
"PF3D7_0107700","PF3D7_0107700.1","3459","Plasmodium falciparum 3D7","Pf3D7_01_v3:320,168..321,508(+)","PF3D7_0107700","10","GO:0016021","integral component of membrane","GO:0016740","transferase activity","N/A","N/A","GO:0020011;GO:0009986;GO:0044164;GO:0033644;GO:0008250","apicoplast;cell surface;host cell cytosol;host cell membrane;oligosaccharyltransferase complex","GO:0004579","dolichyl-diphosphooligosaccharide-protein glycotransferase activity","GO:0018279","protein N-linked glycosylation via asparagine","N/A","N/A"
"PF3D7_0107800","PF3D7_0107800.1","1294","Plasmodium falciparum 3D7","Pf3D7_01_v3:321,757..326,180(+)","PF3D7_0107800","10","GO:0005634","nucleus","GO:0004519;GO:0004527;GO:0030145;GO:0004721","endonuclease activity;exonuclease activity;manganese ion binding;phosphoprotein phosphatase activity","GO:0006302","double-strand break repair","GO:0030870;GO:0005634;GO:0035861","Mre11 complex;nucleus;site of double-strand break","GO:0004518;GO:0005515;GO:0000014","nuclease activity;protein binding;single-stranded DNA endodeoxyribonuclease activity","GO:0006281;GO:0000724;GO:0006303;GO:0042138;GO:0097552;GO:0007095;GO:0000723","DNA repair;double-strand break repair via homologous recombination;double-strand break repair via nonhomologous end joining;meiotic DNA double-strand break formation;mitochondrial double-strand break repair via homologous recombination;mitotic G2 DNA damage checkpoint signaling;telomere maintenance","3.1.11.- (Exodeoxyribonucleases producing 5'-phosphomonoesters.)","3.1.11.- (Exodeoxyribonucleases producing 5'-phosphomonoesters.)"
"PF3D7_0107900","PF3D7_0107900.1","4838","Plasmodium falciparum 3D7","Pf3D7_01_v3:326,323..327,365(-)","PF3D7_0107900","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020011","apicoplast","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0108000","PF3D7_0108000.1","5276","Plasmodium falciparum 3D7","Pf3D7_01_v3:328,171..329,995(-)","PF3D7_0108000","10","GO:0005839;GO:0019774","proteasome core complex;proteasome core complex, beta-subunit complex","GO:0004298","threonine-type endopeptidase activity","GO:0043161;GO:0051603","proteasome-mediated ubiquitin-dependent protein catabolic process;proteolysis involved in cellular protein catabolic process","GO:0005737;GO:0005634;GO:0005839;GO:0019774","cytoplasm;nucleus;proteasome core complex;proteasome core complex, beta-subunit complex","GO:0004175","endopeptidase activity","GO:0010498;GO:0010499;GO:0043161;GO:0006511","proteasomal protein catabolic process;proteasomal ubiquitin-independent protein catabolic process;proteasome-mediated ubiquitin-dependent protein catabolic process;ubiquitin-dependent protein catabolic process","3.4.25.1 (Proteasome endopeptidase complex)","3.4.25.1 (Proteasome endopeptidase complex)"
"PF3D7_0108100","PF3D7_0108100.1","2555","Plasmodium falciparum 3D7","Pf3D7_01_v3:330,597..332,834(+)","PF3D7_0108100","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0108300","PF3D7_0108300.1","489","Plasmodium falciparum 3D7","Pf3D7_01_v3:334,374..344,369(+)","PF3D7_0108300","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0030430;GO:0044228","host cell cytoplasm;host cell surface","GO:0003729","mRNA binding","N/A","N/A","N/A","N/A"
"PF3D7_0108400","PF3D7_0108400.1","4305","Plasmodium falciparum 3D7","Pf3D7_01_v3:344,373..347,320(-)","PF3D7_0108400","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","GO:0009410","response to xenobiotic stimulus","N/A","N/A"
"PF3D7_0108400","PF3D7_0108400.2","4305","Plasmodium falciparum 3D7","Pf3D7_01_v3:344,373..347,320(-)","PF3D7_0108400","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0108500","PF3D7_0108500.1","5587","Plasmodium falciparum 3D7","Pf3D7_01_v3:347,246..350,568(+)","PF3D7_0108500","10","GO:0005634","nucleus","N/A","N/A","N/A","N/A","GO:0020036;GO:0005634","Maurer's cleft;nucleus","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0108600","PF3D7_0108600.1","4553","Plasmodium falciparum 3D7","Pf3D7_01_v3:348,892..351,747(-)","PF3D7_0108600","10","GO:0005737;GO:0016021","cytoplasm;integral component of membrane","GO:0005524;GO:0031072;GO:0051082;GO:0008270","ATP binding;heat shock protein binding;unfolded protein binding;zinc ion binding","GO:0006260;GO:0006457;GO:0009408","DNA replication;protein folding;response to heat","GO:0020036;GO:0005739","Maurer's cleft;mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0108700","PF3D7_0108700.1","1439","Plasmodium falciparum 3D7","Pf3D7_01_v3:351,787..356,984(-)","PF3D7_0108700","10","GO:0016021;GO:0016020;GO:0005634","integral component of membrane;membrane;nucleus","N/A","N/A","N/A","N/A","GO:0020011","apicoplast","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0108800","PF3D7_0108800.1","4027","Plasmodium falciparum 3D7","Pf3D7_01_v3:357,279..360,804(+)","PF3D7_0108800","10","GO:0016021;GO:0005743;GO:0005739","integral component of membrane;mitochondrial inner membrane;mitochondrion","GO:0005215","transporter activity","GO:0006810","transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0109000","PF3D7_0109000.1","5231","Plasmodium falciparum 3D7","Pf3D7_01_v3:362,217..365,209(+)","PF3D7_0109000","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0070258","inner membrane pellicle complex","GO:0005515","protein binding","N/A","N/A","N/A","N/A"
"PF3D7_0109100","PF3D7_0109100.1","1619","Plasmodium falciparum 3D7","Pf3D7_01_v3:365,266..369,336(+)","PF3D7_0109100","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0044312;GO:0005788","crystalloid;endoplasmic reticulum lumen","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0109200","PF3D7_0109200.1","5152","Plasmodium falciparum 3D7","Pf3D7_01_v3:369,251..370,907(-)","PF3D7_0109200","10","GO:0005737;GO:0005849","cytoplasm;mRNA cleavage factor complex","GO:0003729","mRNA binding","GO:0006378","mRNA polyadenylation","GO:0005849","mRNA cleavage factor complex","GO:0003723;GO:0003729","RNA binding;mRNA binding","GO:0006397","mRNA processing","N/A","N/A"
"PF3D7_0109300","PF3D7_0109300.1","4384","Plasmodium falciparum 3D7","Pf3D7_01_v3:371,146..373,063(-)","PF3D7_0109300","10","GO:0016021","integral component of membrane","GO:0102336;GO:0102337;GO:0102338;GO:0016874;GO:0102756","3-oxo-arachidoyl-CoA synthase activity;3-oxo-cerotoyl-CoA synthase activity;3-oxo-lignoceronyl-CoA synthase activity;ligase activity;very-long-chain 3-ketoacyl-CoA synthase activity","N/A","N/A","GO:0005783;GO:0030176;GO:0005886","endoplasmic reticulum;integral component of endoplasmic reticulum membrane;plasma membrane","GO:0009922","fatty acid elongase activity","GO:0034625;GO:0034626;GO:0019367;GO:0030148;GO:0042761","fatty acid elongation, monounsaturated fatty acid;fatty acid elongation, polyunsaturated fatty acid;fatty acid elongation, saturated fatty acid;sphingolipid biosynthetic process;very long-chain fatty acid biosynthetic process","2.3.1.199 (Very-long-chain 3-oxoacyl-CoA synthase);6.2.1.3 (Long-chain-fatty-acid--CoA ligase)","2.3.1.199 (Very-long-chain 3-oxoacyl-CoA synthase);6.2.1.3 (Long-chain-fatty-acid--CoA ligase)"
"PF3D7_0109400","PF3D7_0109400.1","5670","Plasmodium falciparum 3D7","Pf3D7_01_v3:373,864..375,683(-)","PF3D7_0109400","10","GO:0005874","microtubule","GO:0048487","beta-tubulin binding","GO:0007023;GO:0007021","post-chaperonin tubulin folding pathway;tubulin complex assembly","GO:0005829;GO:0015630","cytosol;microtubule cytoskeleton","GO:0015631;GO:0051082","tubulin binding;unfolded protein binding","GO:0006457;GO:0065003;GO:0007021","protein folding;protein-containing complex assembly;tubulin complex assembly","N/A","N/A"
"PF3D7_0109500","PF3D7_0109500.1","5744","Plasmodium falciparum 3D7","Pf3D7_01_v3:376,164..377,704(-)","PF3D7_0109500","10","N/A","N/A","GO:0008080;GO:0016747","N-acetyltransferase activity;acyltransferase activity, transferring groups other than amino-acyl groups","N/A","N/A","GO:0031416","NatB complex","GO:0008080;GO:0004596","N-acetyltransferase activity;peptide alpha-N-acetyltransferase activity","GO:0017196;GO:0006474","N-terminal peptidyl-methionine acetylation;N-terminal protein amino acid acetylation","2.3.1.- (Transferring groups other than amino-acyl groups.);2.3.1.1 (Amino-acid N-acetyltransferase);2.3.1.48 (Histone acetyltransferase)","2.3.1.1 (Amino-acid N-acetyltransferase);2.3.1.48 (Histone acetyltransferase)"
"PF3D7_0109600","PF3D7_0109600.1","5780","Plasmodium falciparum 3D7","Pf3D7_01_v3:377,795..378,599(-)","PF3D7_0109600","10","N/A","N/A","GO:0003676","nucleic acid binding","N/A","N/A","GO:0005737","cytoplasm","GO:0003690;GO:0003730","double-stranded DNA binding;mRNA 3'-UTR binding","GO:0035556;GO:0043488;GO:0006355","intracellular signal transduction;regulation of mRNA stability;regulation of transcription, DNA-templated","N/A","N/A"
"PF3D7_0109700","PF3D7_0109700.1","5560","Plasmodium falciparum 3D7","Pf3D7_01_v3:378,653..380,086(-)","PF3D7_0109700","10","N/A","N/A","N/A","N/A","GO:0000469","cleavage involved in rRNA processing","GO:0030686;GO:0005730","90S preribosome;nucleolus","N/A","N/A","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","N/A","N/A"
"PF3D7_0109800","PF3D7_0109800.1","2895","Plasmodium falciparum 3D7","Pf3D7_01_v3:380,254..382,568(+)","PF3D7_0109800","10","GO:0005737","cytoplasm","GO:0005524;GO:0004812;GO:0000166;GO:0004826;GO:0000049","ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;phenylalanine-tRNA ligase activity;tRNA binding","GO:0006432;GO:0043039","phenylalanyl-tRNA aminoacylation;tRNA aminoacylation","GO:0005737;GO:0005829;GO:0005634;GO:0009328","cytoplasm;cytosol;nucleus;phenylalanine-tRNA ligase complex","GO:0004826","phenylalanine-tRNA ligase activity","GO:0006432;GO:0009410","phenylalanyl-tRNA aminoacylation;response to xenobiotic stimulus","6.1.1.20 (Phenylalanine--tRNA ligase)","6.1.1.20 (Phenylalanine--tRNA ligase)"
"PF3D7_0109850","PF3D7_0109850.1","2790","Plasmodium falciparum 3D7","Pf3D7_01_v3:383,092..386,632(+)","PF3D7_0109850","10","N/A","N/A","GO:0004168;GO:0016779","dolichol kinase activity;nucleotidyltransferase activity","GO:0043048","dolichyl monophosphate biosynthetic process","GO:0020011;GO:0030176;GO:0016021","apicoplast;integral component of endoplasmic reticulum membrane;integral component of membrane","GO:0004168","dolichol kinase activity","GO:0043048","dolichyl monophosphate biosynthetic process","2.7.1.108 (Dolichol kinase);2.7.7.41 (Phosphatidate cytidylyltransferase)","2.7.1.108 (Dolichol kinase);2.7.7.41 (Phosphatidate cytidylyltransferase)"
"PF3D7_0109950","PF3D7_0109950.1","5664","Plasmodium falciparum 3D7","Pf3D7_01_v3:386,708..388,186(+)","PF3D7_0109950","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0005739;GO:0045273","mitochondrion;respiratory chain complex II","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0110000","PF3D7_0110000.1","5137","Plasmodium falciparum 3D7","Pf3D7_01_v3:388,192..389,559(+)","PF3D7_0110000","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0110100","PF3D7_0110100.1","1825","Plasmodium falciparum 3D7","Pf3D7_01_v3:388,887..392,185(-)","PF3D7_0110100","10","N/A","N/A","GO:0005525;GO:0003924","GTP binding;GTPase activity","N/A","N/A","N/A","N/A","GO:0003746","translation elongation factor activity","GO:0001514;GO:0006414","selenocysteine incorporation;translational elongation","N/A","N/A"
"PF3D7_0110200","PF3D7_0110200.1","5839","Plasmodium falciparum 3D7","Pf3D7_01_v3:392,323..393,620(+)","PF3D7_0110200","10","N/A","N/A","GO:0016971;GO:0016972","flavin-linked sulfhydryl oxidase activity;thiol oxidase activity","GO:0055114","oxidation-reduction process","GO:0005739","mitochondrion","GO:0050660;GO:0016971;GO:0015035","flavin adenine dinucleotide binding;flavin-linked sulfhydryl oxidase activity;protein-disulfide reductase activity","GO:0008283","cell population proliferation","1.8.3.2 (Thiol oxidase)","1.8.3.2 (Thiol oxidase)"
"PF3D7_0110400","PF3D7_0110400.1","5032","Plasmodium falciparum 3D7","Pf3D7_01_v3:393,695..395,222(-)","PF3D7_0110400","10","N/A","N/A","GO:0003899;GO:0003676;GO:0008270","DNA-directed 5'-3' RNA polymerase activity;nucleic acid binding;zinc ion binding","GO:0006379;GO:0006351","mRNA cleavage;transcription, DNA-templated","GO:0005665;GO:0005634","RNA polymerase II, core complex;nucleus","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","GO:0001193;GO:0006366;GO:0006367;GO:0006283","maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter;transcription by RNA polymerase II;transcription initiation from RNA polymerase II promoter;transcription-coupled nucleotide-excision repair","2.7.7.6 (DNA-directed RNA polymerase)","2.7.7.6 (DNA-directed RNA polymerase)"
"PF3D7_0110500","PF3D7_0110500.1","439","Plasmodium falciparum 3D7","Pf3D7_01_v3:396,580..403,838(+)","PF3D7_0110500","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","GO:0035267;GO:0005634","NuA4 histone acetyltransferase complex;nucleus","N/A","N/A","GO:0016573","histone acetylation","N/A","N/A"
"PF3D7_0110600","PF3D7_0110600.1","800","Plasmodium falciparum 3D7","Pf3D7_01_v3:405,007..412,453(+)","PF3D7_0110600","10","N/A","N/A","GO:0005524;GO:0005509;GO:0016307","ATP binding;calcium ion binding;phosphatidylinositol phosphate kinase activity","GO:0046488","phosphatidylinositol metabolic process","N/A","N/A","GO:0016308;GO:0016773;GO:0031267","1-phosphatidylinositol-4-phosphate 5-kinase activity;phosphotransferase activity, alcohol group as acceptor;small GTPase binding","GO:0046854;GO:0009410","phosphatidylinositol phosphate biosynthetic process;response to xenobiotic stimulus","2.7.1.68 (1-phosphatidylinositol-4-phosphate 5-kinase)","2.7.1.149 (1-phosphatidylinositol-5-phosphate 4-kinase)"
"PF3D7_0110700","PF3D7_0110700.1","3460","Plasmodium falciparum 3D7","Pf3D7_01_v3:413,076..417,001(-)","PF3D7_0110700","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","GO:0005634","nucleus","GO:0042393;GO:0051082","histone binding;unfolded protein binding","GO:0031497;GO:0006334","chromatin assembly;nucleosome assembly","N/A","2.3.1.48 (Histone acetyltransferase)"
"PF3D7_0110800","PF3D7_0110800.1","3978","Plasmodium falciparum 3D7","Pf3D7_01_v3:417,254..420,218(+)","PF3D7_0110800","10","N/A","N/A","GO:0046872;GO:0003743","metal ion binding;translation initiation factor activity","GO:0006352;GO:0006355;GO:0070897","DNA-templated transcription, initiation;regulation of transcription, DNA-templated;transcription preinitiation complex assembly","GO:0005634;GO:0097550;GO:0005667","nucleus;transcription preinitiation complex;transcription regulator complex","GO:0000993;GO:0001139;GO:0000979;GO:0017025;GO:0008134","RNA polymerase II complex binding;RNA polymerase II complex recruiting activity;RNA polymerase II core promoter sequence-specific DNA binding;TBP-class protein binding;transcription factor binding","GO:0006352;GO:0051123;GO:0006367;GO:0001174","DNA-templated transcription, initiation;RNA polymerase II preinitiation complex assembly;transcription initiation from RNA polymerase II promoter;transcriptional start site selection at RNA polymerase II promoter","N/A","N/A"
"PF3D7_0110900","PF3D7_0110900.1","5533","Plasmodium falciparum 3D7","Pf3D7_01_v3:419,727..420,942(-)","PF3D7_0110900","10","N/A","N/A","GO:0005524;GO:0016887;GO:0004017","ATP binding;ATP hydrolysis activity;adenylate kinase activity","N/A","N/A","GO:0005737;GO:0005829;GO:0005634","cytoplasm;cytosol;nucleus","GO:0005524;GO:0004017","ATP binding;adenylate kinase activity","N/A","N/A","2.7.4.3 (Adenylate kinase)","2.7.4.3 (Adenylate kinase)"
"PF3D7_0111000","PF3D7_0111000.1","831","Plasmodium falciparum 3D7","Pf3D7_01_v3:421,025..428,878(-)","PF3D7_0111000","10","N/A","N/A","GO:0005524;GO:0008017;GO:0003777","ATP binding;microtubule binding;microtubule motor activity","GO:0007018","microtubule-based movement","GO:0005737;GO:0005881;GO:0005871;GO:0005874","cytoplasm;cytoplasmic microtubule;kinesin complex;microtubule","GO:0016887;GO:0008017;GO:0003777;GO:0008574","ATP hydrolysis activity;microtubule binding;microtubule motor activity;plus-end-directed microtubule motor activity","GO:0035082;GO:0060271;GO:0007018","axoneme assembly;cilium assembly;microtubule-based movement","N/A","N/A"
"PF3D7_0111200","PF3D7_0111200.1","6144","Plasmodium falciparum 3D7","Pf3D7_01_v3:429,849..430,879(-)","PF3D7_0111200","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0111300","PF3D7_0111300.1","1406","Plasmodium falciparum 3D7","Pf3D7_01_v3:431,167..436,457(-)","PF3D7_0111300","10","N/A","N/A","GO:0005524;GO:0016887","ATP binding;ATP hydrolysis activity","N/A","N/A","GO:0005663;GO:0005634","DNA replication factor C complex;nucleus","GO:0003677","DNA binding","GO:0006260","DNA replication","3.6.1.15 (Nucleoside-triphosphate phosphatase)","N/A"
"PF3D7_0111500","PF3D7_0111500.1","3924","Plasmodium falciparum 3D7","Pf3D7_01_v3:439,395..442,195(-)","PF3D7_0111500","10","GO:0016021","integral component of membrane","GO:0005524;GO:0019205","ATP binding;nucleobase-containing compound kinase activity","GO:0006139","nucleobase-containing compound metabolic process","GO:0020011;GO:0005737;GO:0005634","apicoplast;cytoplasm;nucleus","GO:0033862;GO:0004127;GO:0004550;GO:0004849","UMP kinase activity;cytidylate kinase activity;nucleoside diphosphate kinase activity;uridine kinase activity","GO:0046705;GO:0006225;GO:0006165;GO:0006163;GO:0006221","CDP biosynthetic process;UDP biosynthetic process;nucleoside diphosphate phosphorylation;purine nucleotide metabolic process;pyrimidine nucleotide biosynthetic process","2.7.4.14 (UMP/CMP kinase);2.7.4.3 (Adenylate kinase)","2.7.4.14 (UMP/CMP kinase);2.7.4.3 (Adenylate kinase)"
"PF3D7_0111600","PF3D7_0111600.1","5042","Plasmodium falciparum 3D7","Pf3D7_01_v3:442,380..443,473(-)","PF3D7_0111600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0111700","PF3D7_0111700.1","6025","Plasmodium falciparum 3D7","Pf3D7_01_v3:443,476..444,682(-)","PF3D7_0111700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0111900","PF3D7_0111900.1","6235","Plasmodium falciparum 3D7","Pf3D7_01_v3:449,966..450,646(-)","PF3D7_0111900","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","2.4.1.198 (Phosphatidylinositol N-acetylglucosaminyltransferase)"
"PF3D7_0112000","PF3D7_0112000.1","3452","Plasmodium falciparum 3D7","Pf3D7_01_v3:450,831..453,195(-)","PF3D7_0112000","10","N/A","N/A","GO:0016888;GO:0016788","endodeoxyribonuclease activity, producing 5'-phosphomonoesters;hydrolase activity, acting on ester bonds","N/A","N/A","GO:0020011;GO:0009986;GO:0033644;GO:0005634;GO:0020005","apicoplast;cell surface;host cell membrane;nucleus;symbiont-containing vacuole membrane","GO:0008296;GO:0004536","3'-5'-exodeoxyribonuclease activity;deoxyribonuclease activity","GO:0006259","DNA metabolic process","3.1.21.- (Endodeoxyribonucleases producing 5'-phosphomonoesters.)","3.1.21.- (Endodeoxyribonucleases producing 5'-phosphomonoesters.)"
